"station_id","song"
"radiojunior","IVANA CHÝLKOVÁ - BUBLANINA"
"radiojunior","Divadélko Romaneto - Dobrý den"
"radiojunior","DIVADÉLKO ROMANETO - Dobrý den"
"radiojunior","AVICII - HEY BROTHER"
"radiojunior","JOSEF BEK A DĚTI - HAJNÝ JE LESA PÁN"
"radiojunior","GENERACE O - SPOLEČNÝ SVĚT"
"radiojunior","XINDL X - LÁSKA V HOUSCE"
"radiojunior","M.Svoboda,  L.Fidrichová,  J.Svobodová - Delfíni"
"radiojunior","JAROMÍR NOHAVICA - DELFÍNI"
"radiojunior","BORIS URBÁNEK - TUC TUC"
"radiojunior","MAREK ŠOLMES SRAZIL - Jaro je tu"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - PRÁZDNINY U BABIČKY"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Ochechule"
"radiojunior","PETRA KRUNTORÁDOVÁ - PANÍ TMO"
"radiojunior","ČESKÝ ANIMACNÍ TEAM - TANEC MALÉHO PTÁČKA"
"radiojunior","Sám sebou - Kým si nad vodou"
"radiojunior","KAŠPÁREK V ROHLÍKU - POMERANČ"
"radiojunior","SABINA ROJKOVÁ - Když je noc ledová"
"radiojunior","ZEDD & KATY PERRY - 365"
"radiojunior","TV Mini Uni - Mořská panna"
"radiojunior","TV MINI UNI - Mořská panna"
"radiojunior","The Jungle Book - The man village - orch"
"radiojunior","AMÁLKA K.TŘEBICKÁ - ĎÁBELSKÁ"
"radiojunior","JAMARON - MEDVÍDCI KOUŠOU"
"radiojunior","Josef Dvořák - PARMA"
"radiojunior","Inka Rybářová - Citrónky"
"radiojunior","PSY - Gangnam Style"
"radiojunior","Jeremiah Clarke - Trumpet voluntary"
"radiojunior","V.Bartošová - Vojtěch"
"radiojunior","JAROMÍR NOHAVICA - KOZEL"
"radiojunior","Pískomil - Doba ledová"
"radiojunior","KAŠPÁREK V ROHLÍKU - O DUCHOVI SMRDÍLOVI"
"radiojunior","Hradišťan - JARO"
"radiojunior","Lucie Kučerová,  Anika Vykonalová - Žlutá : Nedělní pohoda"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Zatni zuby"
"radiojunior","SWEET PEOPLE - AND THE BIRDS WERE SINGING"
"radiojunior","Bombarďák - Duet"
"radiojunior","MAREK ŠOLMES SRAZIL - Medvěd v zimě spí"
"radiojunior","KAŠPÁREK V ROHLÍKU - DĚTI S KUFŘÍKY"
"radiojunior","URIAH HEEP - LADY IN BLACK"
"radiojunior","DĚDA MLÁDEK ILEGAL BAND - Žaba"
"radiojunior","RŮZNÍ ZPĚVÁCI - ZELENÉ STRAŠIDLO"
"radiojunior","EN.DRU - ROOTHS OF THE RHYTHM"
"radiojunior","EN.DRU - AFROU"
"radiojunior","Fonotest - Sportovní  ORCH."
"radiojunior","AMÁLKA K.TŘEBICKÁ - POŤOUCHLÁ"
"radiojunior","SESTRY STEINOVY - A JE NÁM DOBŘE"
"radiojunior","CHAMPS - TEQUILA"
"radiojunior","SHAWN MENDES - BELIEVE"
"radiojunior","CHARLI XCX,  TROYE SIVAN - 1999"
"radiojunior","MILAN KARPÍŠEK,  JITKA KUBIŠTOVÁ A SBOR JAVOŘIČKY - Mňouk"
"radiojunior","Petr Nárožný - Všechno naruby"
"radiojunior","PETR NÁROŽNÝ - Všechno naruby"
"radiojunior","Hradišťan - CO JE TO ?"
"radiojunior","Petr Nedvěd a spol. - písničky z děts. muzikálu - Namakaný víly"
"radiojunior","MICHAL NESVATBA - DŮM"
"radiojunior","TWENTY ONE PILOTS - HEATHENS"
"radiojunior","EWA FARNA,  MARTIN CHOBOT - TA O NÁS"
"radiojunior","Z pekla štestí - Za láskou já půjdu světa kraj - instrumental"
"radiojunior","Z.Vodičková - Jan"
"radiojunior","JIŘÍ ŠTĚDROŇ, EVA HRUŠKOVÁ - BUDEME SPOLU"
"radiojunior","KAROLÍNA KAMBERSKÁ - OTESÁNEK"
"radiojunior","YELLOW SISTERS - SRAZ NAHÁČŮ"
"radiojunior","Dětský sbor - V NAŠÍ RUINĚ STRAŠÍ"
"radiojunior","DĚTSKÝ SBOR - V NAŠÍ RUINĚ STRAŠÍ"
"radiojunior","MIRAI - CHCI TANČIT"
"radiojunior","RŮZNÍ ZPĚVÁCI - BÁJEČNÁ SHOW"
"radiojunior","KAROLÍNA KAMBERSKÁ - VÍLA TOPMODELKA"
"radiojunior","Pískomil - PAVOUČÍ DÁMA"
"radiojunior","Lucie Kučerová,  Anika Vykonalová - Zlatá : Moje tajná přání"
"radiojunior","MIRAI - DIVADLO"
"radiojunior","MARSHMELLO & ANNE-MARIE - FRIENDS"
"radiojunior","SEBASTIAN - RUB A LÍC"
"radiojunior","VANESSA MAE - YANTRA"
"radiojunior","PETR SKOUMAL - NA VELBLOUDU"
"radiojunior","PETR SKOUMAL - BOHUŽEL"
"radiojunior","JAN ČENSKÝ - ENYKY, BENEYKY, KLIKY BÉ"
"radiojunior","VLASTA HORVÁTH - ADIOS"
"radiojunior","JON BON JOVI - THANK YOU FOR LOVING ME"
"radiojunior","VANGELIS - CHARIOTS OF FIRE"
"radiojunior","Bombarďák - Moucha polohrubá"
"radiojunior","XINDL X - V BLBÝM VĚKU"
"radiojunior","NELLY - TYDYJOU"
"radiojunior","VIKTOR SODOMA,  FRANTIŠEK RINGO ČECH - PARNÍ STROJ"
"radiojunior","GOTT KAREL - JAKO JAMES BOND"
"radiojunior","TÁŇA FIŠEROVÁ - ČTYŘI KONĚ HOUPACÍ"
"radiojunior","Jana Rychterová - Štěně"
"radiojunior","MICHAL HRŮZA - BUDU TI VYPRÁVĚT"
"radiojunior","Z pekla štestí - Z pekla štěstí závěr - instrumental"
"radiojunior","Hradišťan - PROBUZENÍ"
"radiojunior","JITKA MOLAVCOVÁ - HALO, KLÁRO"
"radiojunior","VANESSA MAE - DESTINY"
"radiojunior","SBOR - BROUČCI"
"radiojunior","SLÁVEK JANOUŠEK - Kluci a holky"
"radiojunior","MATEŘSKÁ.COM - SOCIAL BOOGIE"
"radiojunior","Rózinky - Ukecaný ptáček"
"radiojunior","PETR JANDA - PÍSEŇ VOLA"
"radiojunior","CLEAN BANDIT FEAT. DEMI LOVATO - SOLO"
"radiojunior","MATEŘSKÁ.COM - BÝT FIT"
"radiojunior","MIG 21 - NA ZOTAVENOU"
"radiojunior","NELLY - ŽIVOT JE V OKAMŽIKU"
"radiojunior","VANESSA MAE - RED HOT"
"radiojunior","PETR SKOUMAL - POŠTOVNÍ HOLUB"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - NININI"
"radiojunior","ALVARO SOLER - LOCA"
"radiojunior","LUCKA VONDRÁČKOVÁ & FILIP BLAŽEK - HEJ LÁSKO VELKÁ"
"radiojunior","V.Bartošová,  Z.Kapl - Karolína"
"radiojunior","CHINASKI - ANDĚLÉ STRÁŽNÍ"
"radiojunior","MAKSIM - OLYMPIC DREAM"
"radiojunior","Pohádky - FYSIO - Pan Tau"
"radiojunior","Jana Rychterová + děti - Strollering"
"radiojunior","MAGDALENA REIFOVÁ - KAMPAK TEČE VODA Z VANY"
"radiojunior","EVA HORKÁ, PETR VACEK - PAPOUŠEK"
"radiojunior","VLASTA REDL - JEŠTĚ MI CHVILKU ZPÍVEJ"
"radiojunior","DANA VÁVROVÁ - PÍSEŇ LEONTÝNKY"
"radiojunior","ALEC BENJAMIN,  ALESSIA CARA - Let Me Down Slowly"
"radiojunior","PETRA ČERNOCKÁ - HEZKÁ KOČKA"
"radiojunior","SLÁVEK JANOUŠEK - RÝMOVAČKA"
"radiojunior","JIŘÍ BÍLÝ - O PEJSKOVI"
"radiojunior","SIMA - S TEBOU AJ BEZ TEBA"
"radiojunior","BENNY BLANCO,  HALSEY & KHALID - EASTSIDE"
"radiojunior","KAŠPÁREK V ROHLÍKU - BÁRBÍNA"
"radiojunior","IVANA CHÝLKOVÁ, JAROSLAV VACULÍK - MORUŠE"
"radiojunior","Rózinky - Co Čech, to muzikant"
"radiojunior","NAĎA URBÁNKOVÁ - PRÁZDNÝ EXPRES"
"radiojunior","KAREL GOTT - VČELKA MÁJA"
"radiojunior","JITKA MOLAVCOVÁ, JIŘÍ SUCHÝ - TŘI RYBIČKY"
"radiojunior","Josef Dvořák - PŘÁTELÉ CHVÁTÁM"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - OČI A OKA"
"radiojunior","THE CHAINSMOKERS & COLDPLAY - SOMETHING JUST LIKE THIS"
"radiojunior","POKÁČ - MÁM DOMA KOČKU"
"radiojunior","JIŘÍ STRACH - MNIŠI, JO MNIŠI"
"radiojunior","ANETA LANGEROVÁ - VODA ŽIVÁ"
"radiojunior","JIŘÍ BÍLÝ - MORČE"
"radiojunior","MICHAL NESVATBA - SÝR"
"radiojunior","CHINASKI - Vedoucí"
"radiojunior","Z.Kapl - Natálie"
"radiojunior","RADŮZA - VYŠÍVÁ STÁZKA"
"radiojunior","Divadélko Kůzle - Včera jsem si chtěla hrát"
"radiojunior","ZUZANA HORKÁ, LUDĚK ČTRVTLÍK - JE TU LES"
"radiojunior","LUBOMÍR LIPSKÝ, VĚRA TICHÁNKOVÁ - ŽAMPIONY"
"radiojunior","JOHN WILLIAMS - Indiana Jones - Theme"
"radiojunior","MAGDALENA REIFOVÁ, TOMÁŠ JUŘIČKA - KOALA"
"radiojunior","PAVEL HELAN - TRÁVA"
"radiojunior","KAŠPÁREK V ROHLÍKU - PANENKA NA KRAJI NEBE"
"radiojunior","OMD - WALKING ON THE MILKY WAY"
"radiojunior","LETO S MONIKOU - Prečo sa eště bojíš"
"radiojunior","RUTH B - SUPERFICIAL LOVE"
"radiojunior","Bombarďák - Datel"
"radiojunior","BOB FLIEDR - SVÍČKA A PLAMÍNEK"
"radiojunior","PONOŽKY PANA SEMTAMŤUKA - MÁME DOMA PAPOUŠKA"
"radiojunior","VERONA - DEN CO DEN"
"radiojunior","SELENA GOMEZ,  THE SCENE - A YEAR WITHOUT RAIN"
"radiojunior","GARY MOORE - SPANISH GUITAR"
"radiojunior","ALLE FARBEN,  YOUNOTUS,  KELVIN JONES - ONLY THING WE KNOW"
"radiojunior","MAXIM TURBULENC - Tři citrónky"
"radiojunior","PAVEL VITOCH - MAH-NA, MAH-NA"
"radiojunior","ZDENĚK SVĚRÁK - Mléčný bar"
"radiojunior","PETR SKOUMAL - HAD A PLAZ"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - KDYŽ SI TÁTA POHVIZDUJE"
"radiojunior","TV Mini Uni - Proč se zdají sny"
"radiojunior","TV MINI UNI - Proč se zdají sny"
"radiojunior","PETRA ČERNOCKÁ - Spinkej Aničko spinkej"
"radiojunior","MILAN KARPÍŠEK,  JITKA KUBIŠTOVÁ A SBOR JAVOŘIČKY - Klokani"
"radiojunior","BRATŘI EBENOVÉ - BOBY"
"radiojunior","Ylvis - TRUCKER'S HITCH"
"radiojunior","LOUTKY V NEMOCNICI - Lenochodi"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - KDYŽ JSEM JÁ ŠEL DO LIDUŠKY"
"radiojunior","Drahomíra VLACHOVÁ,  Zdeněk SRSTKA - HROŠI"
"radiojunior","PAVLÍNA JÍŠOVÁ - LENOCHOD"
"radiojunior","SIMA - DÝCHAJ"
"radiojunior","Paprsek - Já a strašidla"
"radiojunior","MIRO ŽBIRKA - HEY DIDDLE DIDDLE"
"radiojunior","PETR SKOUMAL - BLUDIČKY"
"radiojunior","LOUTKY V NEMOCNICI - Krokodýl"
"radiojunior","PONOŽKY PANA SEMTAMŤUKA - KDYŽ SLUNÍČKO STŮNĚ"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - LABUTĚ"
"radiojunior","RŮZNÍ ZPĚVÁCI - PŘÁTELSTVÍ"
"radiojunior","GALANTIS - NO MONEY"
"radiojunior","BOB FLIEDR - VIDĚLI JSTE TOHO OBRA"
"radiojunior","TOMÁŠ KLUS - MARIE"
"radiojunior","Svěrák,  Uhlíř - Auta"
"radiojunior","AŤ ŽIJÍ DUCHOVÉ - Každý den"
"radiojunior","PETR SKOUMAL - ORANGUTÁNI"
"radiojunior","MARSHMELLO & BASTILLE - HAPPIER"
"radiojunior","KAŠPÁREK V ROHLÍKU - Na sever"
"radiojunior","Hradišťan - HUSA S HOUSATY"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - VYKÁRKA A TYKÁRKA"
"radiojunior","RADŮZA - PÍSEŇ  CHŮV A VYCHOVATELŮ"
"radiojunior","FÍHA TRALALA - Ovocný rock n roll"
"radiojunior","ADAM MIŠÍK - DÉMONI"
"radiojunior","JITKA MOLAVCOVÁ - TANCUJ, TANCUJ"
"radiojunior","SIMONA TLUSTÁ - ZEBRA"
"radiojunior","Pískomil - Holky pirátky"
"radiojunior","EDDIE STOILOW - WITH YOU"
"radiojunior","KAROLÍNA KAMBERSKÁ - UTÍKÁ MI MÍČ"
"radiojunior","HOP TROP - VODÁCKÁ HOLKA"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - KDYŽ SE ZAMILUJE KŮŇ"
"radiojunior","SPIRITUÁL KVINTET - POCESTNÝ"
"radiojunior","RIHANNA - LIBERTY WALK"
"radiojunior","SBOR - LOUPEŽNICKÁ"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Medvědi"
"radiojunior","PETRA KRUNTORÁDOVÁ - HALÓ, TADY JARO"
"radiojunior","JAN VODŇANSKÝ, TÁŇA FIŠEROVÁ - PÍSNIČKA O ŠIŠLÁNÍ"
"radiojunior","KELLY FAMILY - AN ANGEL"
"radiojunior","KAŠPÁREK V ROHLÍKU - Pohádková"
"radiojunior","Csáková Ilona - PINK"
"radiojunior","JAROSLAV UHLÍŘ, ZDENĚK SVĚRÁK - DĚLÁNÍ"
"radiojunior","YELLOW SISTERS - HOUPY HOU"
"radiojunior","READY KIRKEN - KRASOHLED"
"radiojunior","Petr Skoumal (Josef Dvořák) - Bob a Bobek, králíci z klobouku"
"radiojunior","CHINASKI - 1, 2, 3, 4, 5, 6... - Chinaski"
"radiojunior","LUDVICO EINAUDI - UNA MATTINA"
"radiojunior","TV Mini Uni - Píseň o papíru"
"radiojunior","TV MINI UNI - Píseň o papíru"
"radiojunior","CELINE DION - MY HEART WILL GO ON"
"radiojunior","MILAN KARPÍŠEK,  JITKA KUBIŠTOVÁ A SBOR JAVOŘIČKY - Lemuři"
"radiojunior","KYGO,  SANDRO CAVAZZA - HAPPY NOW"
"radiojunior","IVAN MLÁDEK - BRNO JE ZLATÁ LOĎ"
"radiojunior","TITANIC THEME - MY HEART WILL GO ON (FREE THE SPIRIT)"
"radiojunior","SOFIAN MEDJMEDJ - ČEKÁM NA ZÁZRAK"
"radiojunior","JIŘÍ LÁBUS - BLEŠÍ OLYMPIÁDA"
"radiojunior","NATY HRYCHOVÁ - O NÁS DVOU"
"radiojunior","Pískomil - PÍSKEJŤÁK"
"radiojunior","Jana Rychterová - Píseň pro levharta"
"radiojunior","JIŘÍ BÍLÝ - NOREK"
"radiojunior","SLÁVEK JANOUŠEK - DVOJICE"
"radiojunior","DAGMAR HERZÁNOVÁ - MAXIPES FÍK"
"radiojunior","HANA ZAGOROVÁ - KAMARÁD"
"radiojunior","NATY HRYCHOVÁ - MÉMU ANDĚLU"
"radiojunior","JAN SPÁLENÝ - VLK DOKTOREM"
"radiojunior","MIRO ŽBIRKA - A SAILOR WENT TO SEA"
"radiojunior","ED SHEERAN FEAT. BEYONCÉ - PERFECT"
"radiojunior","LUKÁŠ FIŠER - PÍSEŇ PIRÁTA LOU PATTA"
"radiojunior","Monika Absolonová - Když princ Jaromír hledal nevěstu"
"radiojunior","JANA KOUBKOVÁ - KOKTAVÁ KRÁVA"
"radiojunior","VANGELIS - Chariots Of Fire orch."
"radiojunior","PETR SKOUMAL, JAN VODŇANSKÝ - NAŠE PRAČKA"
"radiojunior","JITKA MOLAVCOVÁ - Do množiny kouzel"
"radiojunior","MARK RONSON,  MILEY CYRUS - NOTHING BREAKS LIKE A HEART"
"radiojunior","JAROMÍR NOHAVICA - V MOŘI JE MÍSTA DOST"
"radiojunior","DÁDA PATRASOVÁ - BAJKA O BUDCE"
"radiojunior","GABRIELA GOLDOVÁ - ARABELA"
"radiojunior","SVĚRÁK ZDENĚK - PAN DOKTOR JANOUŠEK"
"radiojunior","MIRIS - SE MNOU"
"radiojunior","JAN VODŇANSKÝ - LÉTAJÍCÍ KOBEREC"
"radiojunior","P!NK - A MILLION DREAMS"
"radiojunior","SHAWN MENDES - LIFE OF THE PARTY"
"radiojunior","ALESSIA CARA - WILD THINGS"
"radiojunior","Dětský sbor - POPĚVEK KUŘÁTEK"
"radiojunior","DĚTSKÝ SBOR - POPĚVEK KUŘÁTEK"
"radiojunior","REMBRANDTS - I'LL BE THERE FOR YOU"
"radiojunior","PETR REZEK - PŘÁTELSTVÍ"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - JEDNODUCHÁ PÍSKACÍ"
"radiojunior","Petr Vacek - TYGR"
"radiojunior","PETR VACEK - TYGR"
"radiojunior","DAN BÁRTA - ON MY HEAD"
"radiojunior","SLZA - PARAVANY"
"radiojunior","Princové jsou na draka - Je statisticky dokázáno"
"radiojunior","CHINASKI,  ZUZANA NORISOVÁ - DOBRÁK OD KOSTI"
"radiojunior","DÍVČÍ SBOR - U ZUBAŘE"
"radiojunior","PETR SKOUMAL - PĚVKYNĚ V KINĚ"
"radiojunior","ZDENĚK SVĚRÁK - CHVÁLÍM TĚ ZEMĚ MÁ"
"radiojunior","Černocká Petra - Saxana"
"radiojunior","ONDŘEJ ŠKOCH - ŘEKNI NAPOŘÁD"
"radiojunior","5 SECONDS OF SUMMER,  JULIA MICHAELS - LIE TO ME"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Moucha tse-tse"
"radiojunior","PETER CMORIK - VŠICHNI JSME MUZIKANTI"
"radiojunior","MICHAL DAVID - DECIBELY LÁSKY"
"radiojunior","HM... - Před spaním"
"radiojunior","JIŘÍ SUCHÝ - KAM SE ASI RENÉ ŽENE"
"radiojunior","Ilona Svobodová - PRSTY"
"radiojunior","RADŮZA - UČŇOVSKÁ"
"radiojunior","EMMA DROBNÁ - TRY"
"radiojunior","MICHAL HORÁK - V 7:25"
"radiojunior","NOHAVICA JAROMÍR - MŮJ PES"
"radiojunior","RANGERS - Vím, vím"
"radiojunior","KRYŠTOF - TAK NĚJAK MÁLO TANČÍM"
"radiojunior","Bombarďák - CHODIDLA"
"radiojunior","ADAM CLAYTON, LARRY MULLEN - THEME FROM MISSION:IMPOSSIBLE"
"radiojunior","XINDL X - ALENKA"
"radiojunior","Navarová Zuzana - Čert ví proč"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - ROVNÁTKA"
"radiojunior","CLEAN BANDI,  ELLIE GOULDING - MAMA"
"radiojunior","VIKI STIRSKÁ - LÉTO LETOUCÍ"
"radiojunior","VELKÉ DOBRODRUŽSTVÍ ČTYŘLÍSTKU - ŠTĚSTÍ NOSÍ ČTYŘLÍSTEK"
"radiojunior","SUMMER ALL STARS,  SLZA - LÉTO LÁSKY"
"radiojunior","AXWELL & INGROSSO - MORE THAN YOU KNOW"
"radiojunior","DRAGON - WALKING WHILE PLAYING MUSIC"
"radiojunior","ONE DIRECTION - STEAL MY GIRL"
"radiojunior","XINDL X - NA VODĚ"
"radiojunior","RADŮZA - SVATEBNÍ"
"radiojunior","MIRO ŽBIRKA - LEVANDERS BLUE"
"radiojunior","SLÁVEK JANOUŠEK - PAN BALABÁN"
"radiojunior","AMÁLKA K.TŘEBICKÁ - UVĚDOMĚLÁ"
"radiojunior","RŮZNÍ ZPĚVÁCI - ZA STO LET"
"radiojunior","PAVEL DOBEŠ - ŽABKA"
"radiojunior","BEATLES - HERE COMES THE SUN"
"radiojunior","MÍRA KUŽELKA - DOLE U VODY"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Dřevokaz"
"radiojunior","BŮHVÍ - NAD STRŽÍ"
"radiojunior","Z.SVĚRÁK,  J.UHLÍŘ - PRÁZDNINY U BABIČKY"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - HOLKA Z POLABÍ"
"radiojunior","Lindsey Stirling - Carol of the Bells"
"radiojunior","BYLINKY PÍŠNIČKY Z HRNÍČKU - KOPŘIVA DVOUDOMÁ"
"radiojunior","KYGO,  RITA ORA - Carry On"
"radiojunior","HEIDI JANKŮ - KOCOUR TÓNA"
"radiojunior","UHLÍŘ/SVĚRÁK - Káča našla ptáče"
"radiojunior","MARCEL ZMOŽEK - MÁMO A TÁTO, DĚKUJU VÁM"
"radiojunior","CLEAN BANDIT,  SEAN PAUL,  ANNE-MARIE - ROCKABYE"
"radiojunior","BYLINKY PÍŠNIČKY Z HRNÍČKU - MĚSÍČEK LÉKAŘSKÝ"
"radiojunior","Dětský sbor - MY SI NA SEBE POČKÁME"
"radiojunior","DĚTSKÝ SBOR - MY SI NA SEBE POČKÁME"
"radiojunior","Sbor Lubomíra Pánka - JO, JO A JE TO TAK"
"radiojunior","BYLINKY PÍŠNIČKY Z HRNÍČKU - BYLINKY"
"radiojunior","DAVID STYPKA,  EWA FARNÁ - DOBRÉ RÁNO, MILÁ"
"radiojunior","SLÁVEK JANOUŠEK - DVA ZAJÍCI"
"radiojunior","LINDA FINKOVÁ - TEČE VODA, TEČE"
"radiojunior","JAN ČENSKÝ - Dva růžové plátky"
"radiojunior","WALDEMAR MATUŠKA - JÓ, TŘEŠNĚ ZRÁLY"
"radiojunior","JITKA MOLAVCOVÁ - JÁ DO LESA NEPOJEDU"
"radiojunior","DECHOVÁ HUDBA SUPRAPHON - * ŠKODA LÁSKY"
"radiojunior","WALDEMAR MATUŠKA - HOLKY JÁ MÁM VŠECHNY RÁD"
"radiojunior","MICHAL HRŮZA/LENKA DUSILOVÁ - PÍSEŇ KOVBOJSKÁ"
"radiojunior","ANNA K. - PROKŘEHLÁ"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - SEMIŠKA"
"radiojunior","Jana Rychterová - Tři ptáci"
"radiojunior","JAROMÍR NOHAVICA - PODZIMNÍ"
"radiojunior","JP COOPER,  ASTRID S - SING IT WITH ME"
"radiojunior","PETR SKOUMAL - KOLIK JE NA SVĚTĚ"
"radiojunior","EVA MATĚJOVSKÁ - JAKÝ TO JE"
"radiojunior","WANASTOWI VJECY - KOUZLO"
"radiojunior","LUCIE ČERNÍKOVÁ - PLOUT VE DVOU"
"radiojunior","SUPERKA - Skůtr"
"radiojunior","OKREJ - TŘI KOPEČKY"
"radiojunior","KAREL GOTT A CHARLOTTE ELLA GOTTOVÁ - SRDCE NEHASNOU"
"radiojunior","OLYMPIC - ŽELVA"
"radiojunior","HANA ZAGOROVÁ,  PETR REZEK - DUHOVÁ VÍLA"
"radiojunior","PETR SKOUMAL,  LUDĚK ČTVRTLÍK - JAK SE LOVÍ GORILA"
"radiojunior","Hradišťan - MÁKY"
"radiojunior","TV Mini Uni - Špína"
"radiojunior","TV MINI UNI - Špína"
"radiojunior","KAŠPÁREK V ROHLÍKU - Za dveřmi"
"radiojunior","MIRO ŽBIRKA - ROCK-A-BYE BABY"
"radiojunior","LOST FREQUENCIES FEAT. ZONDERLING - CRAZY"
"radiojunior","KAROLÍNA KAMBERSKÁ - V OBILÍ"
"radiojunior","SBOR - SKŘÍTEK"
"radiojunior","Petr Nedvěd - Trochu divný mlok"
"radiojunior","PETR SKOUMAL - VLKODLAK"
"radiojunior","KELLY CLARKSON - BREAKAWAY"
"radiojunior","JITKA MOLAVCOVÁ - OKOLO TŘEBONĚ"
"radiojunior","SHAWN MENDES - IF I CAN'T HAVE YOU"
"radiojunior","JIŘÍ STRACH - PUTOVÁNÍ"
"radiojunior","JAKUB SMOLÍK/LUCIE ČERNÍKOVÁ - V ULIČKÁCH MÝCH"
"radiojunior","JITKA MOLAVCOVÁ, JIŘÍ SUCHÝ - OPILÁ MOUCHA"
"radiojunior","IDINA MENZEL - LET IT GO"
"radiojunior","FOSTER THE PEOPLE - SIT NEXT TO ME"
"radiojunior","READY KIRKEN & MICHAL HRŮZA - Černý brejle"
"radiojunior","ED SHEERAN,  JUSTIN BIEBER - I DON'T CARE"
"radiojunior","TÁTOVÉ ZE ŠKOLKY - PRÁZDNINY"
"radiojunior","MAGGIE LINDEMANN - PRETTY GIRL"
"radiojunior","P.Steiner - Matěj"
"radiojunior","BRATŘI EBENOVÉ - O BALÓNU"
"radiojunior","Hradišťan - DATEL"
"radiojunior","Divadlo v Dlouhé - Autobus"
"radiojunior","ED SHEERAN - GALWAY GIRL"
"radiojunior","RADŮZA - MURATOVA PÍSEŇ"
"radiojunior","Hradišťan - KDYŽ SE HORY ZELENALY"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - ZLATNICKÁ"
"radiojunior","ZDENĚK KRÁL,  KRISTÝNA ŠTARHOVÁ - Mistr bernardyn"
"radiojunior","PETR SKOUMAL - ŽIVOT JE PES"
"radiojunior","CLEAN BANDIT,  JESS GLYNNE - RATHER BE"
"radiojunior","JOSEF MELEN - NÉ, PĚTKU NÉ"
"radiojunior","MABEL - DON'T CALL ME UP"
"radiojunior","Dětský sbor - CHOBOTNICE"
"radiojunior","DĚTSKÝ SBOR - CHOBOTNICE"
"radiojunior","FÍHA TRALALA - Škola plavaní"
"radiojunior","APOLLO 440 - STOP THE ROCK"
"radiojunior","EWA FARNA - LAJ LAJ LAJ"
"radiojunior","ČLENOVÉ DRDS - MODRÉ Z NEBE"
"radiojunior","JUSTÝNA JUŘIČKOVÁ.TOMÁŠ JUŘIČKA - ŽELVA"
"radiojunior","MLÁDEK IVAN - Hlásná Třebáň - Ivan Mládek"
"radiojunior","Hradišťan - POSVÍCENÍ"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - NÁUŠNICE Z TŘEŠNÍ"
"radiojunior","JAKUB SMOLÍK - ŘÍKEJ MI TÁTO"
"radiojunior","KAREL PLÍHAL - Plavala vosa v kofole"
"radiojunior","TATA BOJS - TANEČNICE"
"radiojunior","JANA MAŘASOVÁ, PAVEL ZDENÍČEK, BAMBINI DI PRAGA - KOLÍNKA"
"radiojunior","MIRO ŽBIRKA - ONE MAN WENT TO MOW"
"radiojunior","Hradišťan - UKOLÉBAVKA"
"radiojunior","Jana Rychterová - Jdou pouští"
"radiojunior","POETIKA - MÚZA"
"radiojunior","ONE REPUBLIC - RESCUE ME"
"radiojunior","KRYŠTOF FEAT. TOMÁŠ KLUS - CESTA"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - NEOPOUŠTĚJ"
"radiojunior","MAGDALENA REIFOVÁ, TOMÁŠ JUŘIČKA - NEJVESELEJI JE V MARSEILLI"
"radiojunior","ZDENĚK SVĚRÁK/JAROSLAV UHLÍŘ - STROMY"
"radiojunior","MICHAL DAVID - NON STOP"
"radiojunior","QUEEN - BOHEMIAN RHAPSODY"
"radiojunior","JAROMÍR NOHAVICA - VEČERNÍ"
"radiojunior","MIRO ŽBIRKA - ROW, ROW, ROW, BOAT"
"radiojunior","RADŮZA - KÓZKA"
"radiojunior","ZDENĚK LAHODA, VILÉM DUBNIČKA - ŠNECI"
"radiojunior","THOMAS GOLD,  BRIGHT SPARKS - SEVENTEEN"
"radiojunior","KODALINE - HIDE AND SEEK"
"radiojunior","Jiřina Bohdalová - O Rákosníčkovi"
